Frame; Unity_timestamps; trial; condition; target_x; target_y; target_z; epoch; error ; Eyes_timestamps; px_eye_right; py_eye_right; px_eye_left; py_eye_left; DiameterRight; DiameterLeft; ArduX; ArduY
941;10340;2;0;0;0;5;2;0;68110.328088;143.547;153.837;125.5641;88.39626;49.45751;16.83994;0;0
942;10345;2;0;0;0;5;2;0;68110.330442;143.6272;153.9143;125.5641;88.39626;48.85341;16.83994;0;0
943;10351;2;0;0;0;5;2;0;68110.340535;143.644;153.9113;125.4253;88.55875;48.93103;16.98022;0;0
944;10356;2;0;0;0;5;2;0;68110.340535;143.644;153.9113;125.4253;88.55875;48.93103;16.98022;0;0
945;10361;2;0;0;0;5;2;0;68110.350045;143.5609;153.9004;125.5212;88.59083;48.73867;16.96539;0;0
946;10367;2;0;0;0;5;2;0;68110.356896;143.5609;153.9004;125.4622;88.54376;48.73867;16.96665;0;0
947;10372;2;0;0;0;5;2;0;68110.359075;143.6014;153.9241;125.4622;88.54376;48.88171;16.96665;0;0
948;10378;2;0;0;0;5;2;0;68110.359075;143.6014;153.9241;125.4622;88.54376;48.88171;16.96665;0;0
949;10383;2;0;0;0;5;2;0;68110.369217;143.5846;153.8836;125.3527;88.53393;48.99703;16.97234;0;0
950;10393;2;0;0;0;5;2;0;68110.379644;143.515;153.8768;125.5377;88.60251;49.01306;16.95397;0;0
951;10429;2;0;0;0;5;2;0;68110.417666;143.5777;153.87;125.1485;88.31671;49.02114;16.87941;0;0
952;10435;2;0;0;0;5;2;0;68110.417666;143.5777;153.87;125.1485;88.31671;49.02114;16.87941;0;0
953;10440;2;0;0;0;5;2;0;68110.427747;143.6205;154.0065;125.5175;88.58894;48.08938;16.97039;0;0
954;10444;2;0;0;0;5;2;0;68110.427747;143.6205;154.0065;125.5175;88.58894;48.08938;16.97039;0;0
955;10451;2;0;0;0;5;2;0;68110.437614;143.5664;153.8694;125.2965;88.48708;49.11531;16.96683;0;0
956;10455;2;0;0;0;5;2;0;68110.437614;143.5664;153.8694;125.2965;88.48708;49.11531;16.96683;0;0
957;10460;2;0;0;0;5;2;0;68110.44749;143.6018;153.9115;125.5082;88.59028;49.08986;16.9731;0;0
958;10466;2;0;0;0;5;2;0;68110.454487;143.6018;153.9115;125.9226;88.57547;49.08986;16.86039;0;0
959;10472;2;0;0;0;5;2;0;68110.457396;143.6297;154.0123;125.9226;88.57547;48.36081;16.86039;0;0
960;10477;2;0;0;0;5;2;0;68110.463314;143.6297;154.0123;125.8245;88.5608;48.36081;16.8739;0;0
961;10482;2;0;0;0;5;2;0;68110.468037;143.6057;153.9112;125.8245;88.5608;48.81405;16.8739;0;0
962;10487;2;0;0;0;5;2;0;68110.472827;143.6057;153.9112;125.8086;88.58611;48.81405;16.88745;0;0
963;10492;2;0;0;0;5;2;0;68110.48183;143.4975;153.8167;125.6418;88.50536;49.49122;16.88687;0;0
964;10497;2;0;0;0;5;2;0;68110.48183;143.4975;153.8167;125.6418;88.50536;49.49122;16.88687;0;0
965;10502;2;0;0;0;5;2;0;68110.48979;143.5463;153.8347;125.4147;88.51125;49.4495;16.94735;0;0
966;10507;2;0;0;0;5;2;0;68110.48979;143.5463;153.8347;125.4147;88.51125;49.4495;16.94735;0;0
967;10514;2;0;0;0;5;2;0;68110.498833;143.5315;153.8068;125.4903;88.61932;49.50481;16.98322;0;0
968;10519;2;0;0;0;5;2;0;68110.498833;143.5315;153.8068;125.4903;88.61932;49.50481;16.98322;0;0
969;10525;2;0;0;0;5;2;0;68110.508714;143.586;153.8925;125.7309;88.47196;49.10846;16.85735;0;0
970;10530;2;0;0;0;5;2;0;68110.518233;143.586;153.8925;125.3858;88.47189;49.10846;16.93064;0;0
971;10535;2;0;0;0;5;2;0;68110.51942;143.5822;153.9156;125.3858;88.47189;49.10747;16.93064;0;0
972;10540;2;0;0;0;5;2;0;68110.526806;143.5822;153.9156;125.2774;88.49763;49.10747;16.96639;0;0
973;10545;2;0;0;0;5;2;0;68110.529673;143.5547;153.8037;125.2774;88.49763;49.34886;16.96639;0;0
974;10575;2;0;0;0;5;2;0;68110.565147;143.5331;153.8761;125.9347;88.6044;49.15577;16.86244;0;0
975;10581;2;0;0;0;5;2;0;68110.565147;143.5331;153.8761;125.9347;88.6044;49.15577;16.86244;0;0
976;10586;2;0;0;0;5;2;0;68110.574061;143.6264;153.8838;125.7289;88.50422;49.13412;16.86306;0;0
977;10591;2;0;0;0;5;2;0;68110.574061;143.6264;153.8838;125.7289;88.50422;49.13412;16.86306;0;0
978;10598;2;0;0;0;5;2;0;68110.583608;143.5889;153.8696;126.4967;88.63197;49.12432;16.76774;0;0
979;10604;2;0;0;0;5;2;0;68110.591287;143.5889;153.8696;126.1486;88.60883;49.12432;16.81921;0;0
980;10608;2;0;0;0;5;2;0;68110.593299;143.5318;153.8269;126.1486;88.60883;49.45816;16.81921;0;0
981;10615;2;0;0;0;5;2;0;68110.603414;143.5622;153.8177;125.9907;88.61401;49.4055;16.86143;0;0
982;10619;2;0;0;0;5;2;0;68110.603414;143.5622;153.8177;125.9907;88.61401;49.4055;16.86143;0;0
983;10624;2;0;0;0;5;2;0;68110.610384;143.5622;153.8177;125.9336;88.60425;49.4055;16.8787;0;0
984;10628;2;0;0;0;5;2;0;68110.613277;143.6005;153.8992;125.9336;88.60425;48.96303;16.8787;0;0
985;10634;2;0;0;0;5;2;0;68110.619628;143.6005;153.8992;125.814;88.56312;48.96303;16.87181;0;0
986;10639;2;0;0;0;5;2;0;68110.622937;143.6061;154;125.814;88.56312;48.3027;16.87181;0;0
987;10644;2;0;0;0;5;2;0;68110.62931;143.6061;154;125.5173;88.47003;48.3027;16.89958;0;0
988;10651;2;0;0;0;5;2;0;68110.639058;143.6275;153.9226;125.4856;88.60439;48.79664;16.97843;0;0
989;10656;2;0;0;0;5;2;0;68110.639058;143.6275;153.9226;125.4856;88.60439;48.79664;16.97843;0;0
990;10661;2;0;0;0;5;2;0;68110.647281;143.462;153.7355;125.5709;88.57728;50.20722;16.94736;0;0
991;10667;2;0;0;0;5;2;0;68110.656087;143.462;153.7355;125.4219;88.50822;50.20722;16.94414;0;0
992;10674;2;0;0;0;5;2;0;68110.654945;143.5918;153.9458;125.4219;88.50822;48.90129;16.94414;0;0
993;10678;2;0;0;0;5;2;0;68110.666565;143.5951;153.9806;125.5019;88.5146;48.43174;16.93923;0;0
994;10683;2;0;0;0;5;2;0;68110.666565;143.5951;153.9806;125.5019;88.5146;48.43174;16.93923;0;0
995;10688;2;0;0;0;5;2;0;68110.676682;143.6104;153.9822;125.8158;88.52718;48.29381;16.85844;0;0
996;10692;2;0;0;0;5;2;0;68110.683022;143.6104;153.9822;125.7576;88.59486;48.29381;16.91531;0;0
997;10698;2;0;0;0;5;2;0;68110.686205;143.5598;153.8945;125.7576;88.59486;49.00751;16.91531;0;0
998;10727;2;0;0;0;5;2;0;68110.715736;143.6513;153.9413;126.0132;88.60272;49.00454;16.85309;0;0
999;10731;2;0;0;0;5;2;0;68110.715736;143.6513;153.9413;126.0132;88.60272;49.00454;16.85309;0;0
1000;10736;2;0;0;0;5;2;0;68110.724058;143.6125;153.9344;126.5201;88.58567;49.00441;16.73088;0;0
1001;10743;2;0;0;0;5;2;0;68110.724058;143.6125;153.9344;126.5201;88.58567;49.00441;16.73088;0;0
1002;10749;2;0;0;0;5;2;0;68110.733395;143.6211;153.9967;126.0676;88.54459;48.54189;16.80788;0;0
1003;10754;2;0;0;0;5;2;0;68110.742876;143.6211;153.9967;125.9668;88.60442;48.54189;16.86249;0;0
1004;10759;2;0;0;0;5;2;0;68110.743003;143.5611;153.9014;125.9668;88.60442;49.30305;16.86249;0;0
1005;10765;2;0;0;0;5;2;0;68110.751479;143.5611;153.9014;125.826;88.55509;49.30305;16.87594;0;0
1006;10770;2;0;0;0;5;2;0;68110.753448;143.6417;153.9092;125.826;88.55509;49.2789;16.87594;0;0
1007;10775;2;0;0;0;5;2;0;68110.76266;143.6417;153.9092;125.6375;88.45752;49.2789;16.85942;0;0
1008;10781;2;0;0;0;5;2;0;68110.764427;143.6402;153.9158;125.6375;88.45752;48.98083;16.85942;0;0
1009;10785;2;0;0;0;5;2;0;68110.773904;143.6164;153.8865;126.5114;88.55442;49.01094;16.70622;0;0
1010;10792;2;0;0;0;5;2;0;68110.781099;143.6164;153.8865;126.0614;88.52937;49.01094;16.80862;0;0
1011;10796;2;0;0;0;5;2;0;68110.782942;143.5863;153.8932;126.0614;88.52937;48.85896;16.80862;0;0
1012;10802;2;0;0;0;5;2;0;68110.790261;143.5863;153.8932;125.9075;88.60797;48.85896;16.87924;0;0
1013;10807;2;0;0;0;5;2;0;68110.792432;143.6193;153.9115;125.9075;88.60797;48.94896;16.87924;0;0
1014;10815;2;0;0;0;5;2;0;68110.799359;143.6193;153.9115;126.5659;88.56152;48.94896;16.70235;0;0
1015;10822;2;0;0;0;5;2;0;68110.812014;143.5939;153.9024;126.2388;88.61664;48.84103;16.80342;0;0
1016;10836;2;0;0;0;5;2;0;68110.820769;143.6358;153.9004;125.8064;88.55356;49.01833;16.8704;0;0
1017;10840;2;0;0;0;5;2;0;68110.825044;143.6358;153.9004;125.7039;88.54346;49.01833;16.88843;0;0
1018;10844;2;0;0;0;5;2;0;68110.833354;143.6443;153.898;125.5085;88.5149;49.01861;16.92532;0;0
1019;10851;2;0;0;0;5;2;0;68110.833354;143.6443;153.898;125.5085;88.5149;49.01861;16.92532;0;0
1020;10881;2;0;0;0;5;2;0;68110.869287;143.6495;153.9178;126.0676;88.54459;49.05128;16.80788;0;0
1021;10884;2;0;0;0;5;2;0;68110.869287;143.6495;153.9178;126.0676;88.54459;49.05128;16.80788;0;0
1022;10888;2;0;0;0;5;2;0;68110.878538;143.6087;153.9176;126.1047;88.50176;48.98032;16.78224;0;0
1023;10894;2;0;0;0;5;2;0;68110.88476;143.6087;153.9176;125.8332;88.55809;48.98032;16.87111;0;0
1024;10936;2;0;0;0;5;2;0;68110.925009;143.5727;153.8598;125.8986;88.6112;49.4722;16.87729;0;0
1025;10946;2;0;0;0;5;2;0;68110.933009;143.6002;153.9187;125.7902;88.50063;48.90538;16.84858;0;0
1026;10951;2;0;0;0;5;2;0;68110.935647;143.5799;153.8233;125.7902;88.50063;49.42664;16.84858;0;0
1027;10956;2;0;0;0;5;2;0;68110.945599;143.6119;153.9798;125.5765;88.4343;48.33365;16.87004;0;0
1028;10961;2;0;0;0;5;2;0;68110.950651;143.6119;153.9798;125.4173;88.41768;48.33365;16.89397;0;0
1029;10975;2;0;0;0;5;2;0;68110.965832;143.4738;153.729;125.4485;88.48308;49.8766;16.93284;0;0
1030;10985;2;0;0;0;5;2;0;68110.973518;143.6198;153.9211;125.2521;88.43382;49.12337;16.94704;0;0
1031;10991;2;0;0;0;5;2;0;68110.973518;143.6198;153.9211;125.2521;88.43382;49.12337;16.94704;0;0
1032;10996;2;0;0;0;5;2;0;68110.98143;143.6356;153.9442;125.5472;88.57494;49.08008;16.95541;0;0
1033;11002;2;0;0;0;5;2;0;68110.990401;143.5513;153.8328;125.282;88.48109;49.22099;16.96359;0;0
1034;11032;2;0;0;0;5;2;0;68111.019109;143.6343;153.9221;125.5466;88.60091;49.04446;16.95114;0;0
1035;11037;2;0;0;0;5;2;0;68111.027216;143.723;153.9348;125.2783;88.49106;49.16204;16.9677;0;0
1036;11041;2;0;0;0;5;2;0;68111.027216;143.723;153.9348;125.2783;88.49106;49.16204;16.9677;0;0
1037;11048;2;0;0;0;5;2;0;68111.03587;143.5899;153.9014;125.4944;88.62155;48.91996;16.9782;0;0
1038;11054;2;0;0;0;5;2;0;68111.042251;143.5899;153.9014;125.6908;88.60831;48.91996;16.93939;0;0
1039;11058;2;0;0;0;5;2;0;68111.046638;143.5524;153.8554;125.6908;88.60831;49.29978;16.93939;0;0
1040;11063;2;0;0;0;5;2;0;68111.050947;143.5524;153.8554;125.477;88.58869;49.29978;16.97409;0;0
1041;11072;2;0;0;0;5;2;0;68111.058931;143.5933;153.8933;125.2941;88.47393;49.09105;16.96753;0;0
1042;11079;2;0;0;0;5;2;0;68111.058931;143.5933;153.8933;125.2941;88.47393;49.09105;16.96753;0;0
1043;11084;2;0;0;0;5;2;0;68111.06944;143.6005;153.8563;125.5546;88.57162;48.86938;16.94857;0;0
1044;11089;2;0;0;0;5;2;0;68111.077331;143.6011;153.9322;125.4535;88.48729;48.93599;16.92909;0;0
1045;11097;2;0;0;0;5;2;0;68111.077331;143.6011;153.9322;125.4535;88.48729;48.93599;16.92909;0;0
1046;11103;2;0;0;0;5;2;0;68111.087061;143.6006;153.8795;125.2895;88.49041;49.11633;16.97027;0;0
1047;11107;2;0;0;0;5;2;0;68111.095851;143.5603;153.8768;125.883;88.60423;49.0797;16.88449;0;0
1048;11113;2;0;0;0;5;2;0;68111.095851;143.5603;153.8768;125.883;88.60423;49.0797;16.88449;0;0
1049;11119;2;0;0;0;5;2;0;68111.104811;143.5698;153.8717;125.7373;88.51381;49.04542;16.86934;0;0
1050;11125;2;0;0;0;5;2;0;68111.114098;143.6322;153.8699;125.4254;88.47506;48.95312;16.91354;0;0
1051;11132;2;0;0;0;5;2;0;68111.120455;143.6322;153.8699;125.4253;88.55875;48.95312;16.98022;0;0
1052;11136;2;0;0;0;5;2;0;68111.122314;143.5602;153.9263;125.4253;88.55875;48.51452;16.98022;0;0
1053;11142;2;0;0;0;5;2;0;68111.129141;143.5602;153.9263;125.3836;88.51035;48.51452;16.95739;0;0
1054;11148;2;0;0;0;5;2;0;68111.131462;143.5901;153.8816;125.3836;88.51035;49.18538;16.95739;0;0
1055;11151;2;0;0;0;5;2;0;68111.137269;143.5901;153.8816;125.4831;88.55289;49.18538;16.95255;0;0
1056;11157;2;0;0;0;5;2;0;68111.146536;143.6327;153.9081;125.807;88.53851;49.0741;16.8832;0;0
1057;11187;2;0;0;0;5;2;0;68111.170857;143.6979;154.0439;125.4944;88.62155;48.27406;16.9782;0;0
1058;11192;2;0;0;0;5;2;0;68111.181545;143.5312;153.8724;125.319;88.48456;49.13513;16.94728;0;0
1059;11200;2;0;0;0;5;2;0;68111.18765;143.5312;153.8724;125.3699;88.52952;49.13513;16.97152;0;0
1060;11210;2;0;0;0;5;2;0;68111.197307;143.5918;153.8856;125.4953;88.59586;48.97153;16.98249;0;0
1061;11222;2;0;0;0;5;2;0;68111.209822;143.5603;153.8655;125.3878;88.5059;49.23565;16.96456;0;0
1062;11228;2;0;0;0;5;2;0;68111.214205;143.5603;153.8655;125.9264;88.52765;49.23565;16.82597;0;0
1063;11233;2;0;0;0;5;2;0;68111.222094;143.5717;153.8549;126.0826;88.57111;49.4033;16.82426;0;0
1064;11238;2;0;0;0;5;2;0;68111.222094;143.5717;153.8549;126.0826;88.57111;49.4033;16.82426;0;0
1065;11244;2;0;0;0;5;2;0;68111.230236;143.4577;153.7036;125.7244;88.52143;50.21507;16.86534;0;0
1066;11251;2;0;0;0;5;2;0;68111.230236;143.4577;153.7036;125.7244;88.52143;50.21507;16.86534;0;0
1067;11255;2;0;0;0;5;2;0;68111.239978;143.5931;153.8494;125.742;88.59486;49.56946;16.91287;0;0
1068;11260;2;0;0;0;5;2;0;68111.249458;143.5931;153.8494;125.9433;88.62309;49.56946;16.8838;0;0
1069;11267;2;0;0;0;5;2;0;68111.249994;143.6089;153.935;125.9433;88.62309;48.86081;16.8838;0;0
1070;11276;2;0;0;0;5;2;0;68111.259981;143.5741;153.9542;125.7329;88.51838;48.61575;16.86231;0;0
1071;11281;2;0;0;0;5;2;0;68111.268968;143.5822;153.8424;125.3984;88.4647;49.64169;16.93458;0;0
1072;11287;2;0;0;0;5;2;0;68111.275912;143.5822;153.8424;125.4361;88.49691;49.64169;16.92727;0;0
1073;11292;2;0;0;0;5;2;0;68111.276873;143.5962;153.9293;125.4361;88.49691;49.02477;16.92727;0;0
1074;11297;2;0;0;0;5;2;0;68111.284632;143.5962;153.9293;125.1971;88.442;49.02477;16.96338;0;0
1075;11303;2;0;0;0;5;2;0;68111.286475;143.6012;153.9145;125.1971;88.442;48.91361;16.96338;0;0
1076;11308;2;0;0;0;5;2;0;68111.296718;143.5488;153.8729;125.4205;88.58204;49.28899;16.97583;0;0
1077;11338;2;0;0;0;5;2;0;68111.326995;143.5548;153.8681;125.6511;88.45029;49.18459;16.86336;0;0
1078;11350;2;0;0;0;5;2;0;68111.335986;143.5679;153.9028;125.4007;88.47785;48.6351;16.93385;0;0
1079;11359;2;0;0;0;5;2;0;68111.345519;143.504;153.8096;125.9305;88.57616;49.51717;16.85266;0;0
1080;11365;2;0;0;0;5;2;0;68111.351388;143.5508;153.8487;125.9305;88.57616;49.4138;16.85266;0;0
1081;11371;2;0;0;0;5;2;0;68111.354465;143.5508;153.8487;125.9614;88.59634;49.4138;16.85939;0;0
1082;11376;2;0;0;0;5;2;0;68111.364317;143.6099;153.9246;125.8843;88.45668;49.1259;16.81881;0;0
1083;11382;2;0;0;0;5;2;0;68111.364317;143.6099;153.9246;125.8843;88.45668;49.1259;16.81881;0;0
1084;11387;2;0;0;0;5;2;0;68111.373751;143.62;153.9029;125.9416;88.63613;49.15315;16.87489;0;0
1085;11393;2;0;0;0;5;2;0;68111.383276;143.62;153.9029;125.7373;88.51381;49.15315;16.86934;0;0
1086;11398;2;0;0;0;5;2;0;68111.382334;143.6029;153.9159;125.7373;88.51381;49.17202;16.86934;0;0
1087;11405;2;0;0;0;5;2;0;68111.393045;143.5698;153.882;125.6458;88.46042;49.21358;16.86733;0;0
1088;11411;2;0;0;0;5;2;0;68111.393045;143.5698;153.882;125.6458;88.46042;49.21358;16.86733;0;0
1089;11416;2;0;0;0;5;2;0;68111.403002;143.6376;153.9115;125.6216;88.58841;49.0685;16.94531;0;0
1090;11421;2;0;0;0;5;2;0;68111.4103;143.6376;153.9115;125.3461;88.45235;49.0685;16.93999;0;0
1091;11425;2;0;0;0;5;2;0;68111.412922;143.638;153.9217;125.3461;88.45235;49.14936;16.93999;0;0
1092;11432;2;0;0;0;5;2;0;68111.419266;143.638;153.9217;125.2087;88.45579;49.14936;16.95972;0;0
1093;11437;2;0;0;0;5;2;0;68111.419266;143.638;153.9217;125.2087;88.45579;49.14936;16.95972;0;0
1094;11442;2;0;0;0;5;2;0;68111.429237;143.451;153.7702;125.4222;88.564;49.79608;16.97306;0;0
1095;11450;2;0;0;0;5;2;0;68111.438832;143.6216;153.8682;125.7576;88.61085;49.10213;16.91846;0;0
1096;11455;2;0;0;0;5;2;0;68111.438832;143.6216;153.8682;125.7576;88.61085;49.10213;16.91846;0;0
1097;11459;2;0;0;0;5;2;0;68111.446279;143.5651;153.8911;125.4554;88.51808;49.00388;16.93817;0;0
1098;11491;2;0;0;0;5;2;0;68111.475649;143.5934;153.9013;125.6746;88.54507;48.9249;16.90929;0;0
1099;11495;2;0;0;0;5;2;0;68111.481813;143.5934;153.9013;125.3861;88.53071;48.9249;16.95532;0;0
1100;11503;2;0;0;0;5;2;0;68111.490179;143.5264;153.8194;125.5029;88.61236;49.38509;16.98231;0;0
1101;11507;2;0;0;0;5;2;0;68111.495101;143.5699;153.9055;125.5029;88.61236;48.85338;16.98231;0;0
1102;11512;2;0;0;0;5;2;0;68111.498626;143.5699;153.9055;125.366;88.51541;48.85338;16.97209;0;0
1103;11518;2;0;0;0;5;2;0;68111.506787;143.5925;153.8615;125.5896;88.62015;49.4042;16.95201;0;0
1104;11523;2;0;0;0;5;2;0;68111.506787;143.5925;153.8615;125.5896;88.62015;49.4042;16.95201;0;0
1105;11528;2;0;0;0;5;2;0;68111.516906;143.5565;153.8631;125.4921;88.61239;49.33767;16.98483;0;0
1106;11535;2;0;0;0;5;2;0;68111.516906;143.5565;153.8631;125.4921;88.61239;49.33767;16.98483;0;0
1107;11539;2;0;0;0;5;2;0;68111.524958;143.6121;153.9295;125.6964;88.55167;49.11406;16.89561;0;0
1108;11544;2;0;0;0;5;2;0;68111.524958;143.6121;153.9295;125.6964;88.55167;49.11406;16.89561;0;0
1109;11551;2;0;0;0;5;2;0;68111.539092;143.6652;153.9181;125.6588;88.61398;48.97139;16.92998;0;0
1110;11555;2;0;0;0;5;2;0;68111.539092;143.6652;153.9181;125.6588;88.61398;48.97139;16.92998;0;0
1111;11563;2;0;0;0;5;2;0;68111.549037;143.5938;153.9004;125.7888;88.60873;48.96949;16.89754;0;0
1112;11571;2;0;0;0;5;2;0;68111.558065;143.6017;153.9181;125.7902;88.50063;48.92062;16.84858;0;0
1113;11578;2;0;0;0;5;2;0;68111.558065;143.6017;153.9181;125.7902;88.50063;48.92062;16.84858;0;0
1114;11587;2;0;0;0;5;2;0;68111.569756;143.6262;153.9028;125.6624;88.56532;49.1148;16.90956;0;0
1115;11596;2;0;0;0;5;2;0;68111.580102;143.5723;153.8693;125.2965;88.48708;49.29561;16.96683;0;0
1116;11604;2;0;0;0;5;2;0;68111.589966;143.6505;153.9326;125.3241;88.48068;48.97819;16.95462;0;0
1117;11612;2;0;0;0;5;2;0;68111.600001;143.6918;153.9844;125.5147;88.47483;48.91033;16.90416;0;0
1118;11624;2;0;0;0;5;2;0;68111.600001;143.6918;153.9844;125.5147;88.47483;48.91033;16.90416;0;0
1119;11658;2;0;0;0;5;2;0;68111.640385;143.5952;153.9075;125.8152;88.55083;48.96558;16.86757;0;0
1120;11681;2;0;0;0;5;2;0;68111.667893;143.573;153.9003;125.6551;88.49622;49.09251;16.87676;0;0
1121;11693;2;0;0;0;5;2;0;68111.676413;143.5399;153.8489;125.4864;88.47407;49.24721;16.91074;0;0
1122;11702;2;0;0;0;5;2;0;68111.686309;143.5437;153.8331;125.2393;88.44073;49.38015;16.94318;0;0
1123;11706;2;0;0;0;5;2;0;68111.692522;143.5437;153.8331;125.3893;88.51348;49.38015;16.95262;0;0
1124;11711;2;0;0;0;5;2;0;68111.692522;143.5437;153.8331;125.3893;88.51348;49.38015;16.95262;0;0
1125;11717;2;0;0;0;5;2;0;68111.70124;143.5459;153.8683;125.4193;88.51005;49.20263;16.9577;0;0
1126;11731;2;0;0;0;5;2;0;68111.719402;143.6204;153.9313;125.2965;88.48708;49.19463;16.96683;0;0
